id,name,supertype,competitive_score,score_category
dp2-111,Fossil Excavator,Trainer,1.2920562767249066e-05,D-Tier
dp2-112,Lake Boundary,Trainer,1.2920562767249066e-05,D-Tier
dp2-113,Night Maintenance,Trainer,1.2920562767249066e-05,D-Tier
dp2-114,Quick Ball,Trainer,1.2920562767249066e-05,D-Tier
dp2-115,Team Galactic's Wager,Trainer,1.2920562767249066e-05,D-Tier
dp2-116,Armor Fossil,Trainer,0.1680363565683365,D-Tier
dp2-117,Skull Fossil,Trainer,0.1680363565683365,D-Tier
dp2-118,Multi Energy,Energy,3.3326180966871018e-15,D-Tier
dp2-119,Darkness Energy,Energy,3.3326180966871018e-15,D-Tier
dp2-12,Magmortar,Pokémon,0.29890573024749756,C-Tier
dp2-120,Metal Energy,Energy,3.3326180966871018e-15,D-Tier
dp2-121,Electivire LV.X,Pokémon,0.2988513112068176,C-Tier
dp2-122,Lucario LV.X,Pokémon,0.29885393381118774,C-Tier
dp2-123,Magmortar LV.X,Pokémon,0.29876017570495605,C-Tier
dp2-124,Time-Space Distortion,Trainer,1.2920562767249066e-05,D-Tier
dp2-13,Meganium,Pokémon,0.2988016903400421,C-Tier
dp2-14,Mesprit,Pokémon,0.1980745643377304,D-Tier
dp2-15,Raichu,Pokémon,0.29874658584594727,C-Tier
dp2-16,Typhlosion,Pokémon,0.2988360524177551,C-Tier
dp2-17,Tyranitar,Pokémon,0.29877161979675293,C-Tier
dp2-18,Uxie,Pokémon,0.1980745643377304,D-Tier
dp2-19,Abomasnow,Pokémon,0.2989058196544647,C-Tier
dp2-2,Alakazam,Pokémon,0.29889869689941406,C-Tier
dp2-20,Ariados,Pokémon,0.2656279504299164,C-Tier
dp2-21,Bastiodon,Pokémon,0.2987678647041321,C-Tier
dp2-22,Chimecho,Pokémon,0.23295491933822632,C-Tier
dp2-23,Crobat,Pokémon,0.29889869689941406,C-Tier
dp2-24,Exeggutor,Pokémon,0.29885751008987427,C-Tier
dp2-25,Glalie,Pokémon,0.2987716794013977,C-Tier
dp2-26,Gyarados,Pokémon,0.29884153604507446,C-Tier
dp2-27,Kricketune,Pokémon,0.2656279504299164,C-Tier
dp2-28,Manectric,Pokémon,0.2656222879886627,C-Tier
dp2-29,Mantine,Pokémon,0.2654031813144684,C-Tier
dp2-3,Ambipom,Pokémon,0.2652074992656708,C-Tier
dp2-30,Mr. Mime,Pokémon,0.23295491933822632,C-Tier
dp2-31,Nidoqueen,Pokémon,0.2988315522670746,C-Tier
dp2-32,Ninetales,Pokémon,0.26494237780570984,C-Tier
dp2-33,Rampardos,Pokémon,0.2988174557685852,C-Tier
dp2-34,Slaking,Pokémon,0.29875415563583374,C-Tier
dp2-35,Sudowoodo,Pokémon,0.2654728293418884,C-Tier
dp2-36,Toxicroak,Pokémon,0.29882341623306274,C-Tier
dp2-37,Unown [I],Pokémon,0.16680438816547394,D-Tier
dp2-38,Ursaring,Pokémon,0.2988991141319275,C-Tier
dp2-39,Walrein,Pokémon,0.29880547523498535,C-Tier
dp2-4,Azelf,Pokémon,0.1980745643377304,D-Tier
dp2-40,Whiscash,Pokémon,0.2987716794013977,C-Tier
dp2-41,Bayleef,Pokémon,0.2656279504299164,C-Tier
dp2-42,Chingling,Pokémon,0.1305444985628128,D-Tier
dp2-43,Cranidos,Pokémon,0.2346239984035492,C-Tier
dp2-44,Croconaw,Pokémon,0.26561346650123596,C-Tier
dp2-45,Dewgong,Pokémon,0.2987716794013977,C-Tier
dp2-46,Dodrio,Pokémon,0.2652074992656708,C-Tier
dp2-47,Dunsparce,Pokémon,0.2028363049030304,C-Tier
dp2-48,Gabite,Pokémon,0.2652074992656708,C-Tier
dp2-49,Girafarig,Pokémon,0.23339051008224487,C-Tier
dp2-5,Blissey,Pokémon,0.298771470785141,C-Tier
dp2-50,Golbat,Pokémon,0.23284637928009033,C-Tier
dp2-51,Graveler,Pokémon,0.29890960454940796,C-Tier
dp2-52,Happiny,Pokémon,0.2028363049030304,C-Tier
dp2-53,Lairon,Pokémon,0.26612719893455505,C-Tier
dp2-54,Magmar,Pokémon,0.2333805412054062,C-Tier
dp2-55,Masquerain,Pokémon,0.23328974843025208,C-Tier
dp2-56,Nidorina,Pokémon,0.2654617428779602,C-Tier
dp2-57,Octillery,Pokémon,0.26561346650123596,C-Tier
dp2-58,Parasect,Pokémon,0.29885751008987427,C-Tier
dp2-59,Pupitar,Pokémon,0.2346239984035492,C-Tier
dp2-6,Bronzong,Pokémon,0.2989315688610077,C-Tier
dp2-60,Quilava,Pokémon,0.26494237780570984,C-Tier
dp2-61,Sandslash,Pokémon,0.29890960454940796,C-Tier
dp2-62,Sealeo,Pokémon,0.26561346650123596,C-Tier
dp2-63,Shieldon,Pokémon,0.26612719893455505,C-Tier
dp2-64,Tropius,Pokémon,0.26557379961013794,C-Tier
dp2-65,Unown [E],Pokémon,0.16680438816547394,D-Tier
dp2-66,Unown [M],Pokémon,0.16680438816547394,D-Tier
dp2-67,Unown [T],Pokémon,0.16680438816547394,D-Tier
dp2-68,Vigoroth,Pokémon,0.2652074992656708,C-Tier
dp2-69,Abra,Pokémon,0.16680438816547394,D-Tier
dp2-7,Celebi,Pokémon,0.20111992955207825,C-Tier
dp2-70,Aipom,Pokémon,0.2028363049030304,C-Tier
dp2-71,Aron,Pokémon,0.1649543046951294,D-Tier
dp2-72,Barboach,Pokémon,0.16480423510074615,D-Tier
dp2-73,Bidoof,Pokémon,0.2028363049030304,C-Tier
dp2-74,Bronzor,Pokémon,0.1649543046951294,D-Tier
dp2-75,Buizel,Pokémon,0.1987265944480896,D-Tier
dp2-76,Chansey,Pokémon,0.29890358448028564,C-Tier
dp2-77,Chikorita,Pokémon,0.16603584587574005,D-Tier
dp2-78,Croagunk,Pokémon,0.1980745643377304,D-Tier
dp2-79,Cyndaquil,Pokémon,0.2002834528684616,C-Tier
dp2-8,Feraligatr,Pokémon,0.29880547523498535,C-Tier
dp2-80,Doduo,Pokémon,0.2028363049030304,C-Tier
dp2-81,Electrike,Pokémon,0.2012452632188797,C-Tier
dp2-82,Exeggcute,Pokémon,0.20111992955207825,C-Tier
dp2-83,Finneon,Pokémon,0.16480423510074615,D-Tier
dp2-84,Geodude,Pokémon,0.20172367990016937,C-Tier
dp2-85,Gible,Pokémon,0.1643156111240387,D-Tier
dp2-86,Kricketot,Pokémon,0.20111992955207825,C-Tier
dp2-87,Larvitar,Pokémon,0.1644739955663681,D-Tier
dp2-88,Magby,Pokémon,0.1323024034500122,D-Tier
dp2-89,Magikarp,Pokémon,0.09821265190839767,D-Tier
dp2-9,Garchomp,Pokémon,0.298788458108902,C-Tier
dp2-90,Murkrow,Pokémon,0.19976797699928284,D-Tier
dp2-91,Nidoran ♀,Pokémon,0.16680438816547394,D-Tier
dp2-92,Paras,Pokémon,0.20111992955207825,C-Tier
dp2-93,Pichu,Pokémon,0.13147833943367004,D-Tier
dp2-94,Pikachu,Pokémon,0.2012452632188797,C-Tier
dp2-95,Remoraid,Pokémon,0.1987265944480896,D-Tier
dp2-96,Sandshrew,Pokémon,0.20172367990016937,C-Tier
dp2-97,Seel,Pokémon,0.1987265944480896,D-Tier
dp2-98,Shinx,Pokémon,0.2012452632188797,C-Tier
dp2-99,Slakoth,Pokémon,0.1643156111240387,D-Tier
dp3-1,Ampharos,Pokémon,0.2988230586051941,C-Tier
dp3-10,Ho-Oh,Pokémon,0.2988939881324768,C-Tier
dp3-100,Psyduck,Pokémon,0.1987265944480896,D-Tier
dp3-101,Qwilfish,Pokémon,0.23499034345149994,C-Tier
dp3-102,Ralts,Pokémon,0.1980745643377304,D-Tier
dp3-103,Rattata,Pokémon,0.09946496039628983,D-Tier
dp3-104,Sentret,Pokémon,0.2028363049030304,C-Tier
dp3-105,Shellder,Pokémon,0.16480423510074615,D-Tier
dp3-106,Shellos East Sea,Pokémon,0.1987265944480896,D-Tier
dp3-107,Shellos West Sea,Pokémon,0.1987265944480896,D-Tier
dp3-108,Shroomish,Pokémon,0.16603584587574005,D-Tier
dp3-109,Shuckle,Pokémon,0.20111992955207825,C-Tier
dp3-11,Jumpluff,Pokémon,0.29890090227127075,C-Tier
dp3-110,Shuppet,Pokémon,0.16680438816547394,D-Tier
dp3-111,Spinda,Pokémon,0.23339051008224487,C-Tier
dp3-112,Squirtle,Pokémon,0.16480423510074615,D-Tier
dp3-113,Stantler,Pokémon,0.23339051008224487,C-Tier
dp3-114,Sunkern,Pokémon,0.13022442162036896,D-Tier
dp3-115,Trapinch,Pokémon,0.1644739955663681,D-Tier
dp3-116,Venonat,Pokémon,0.16603584587574005,D-Tier
dp3-117,Voltorb,Pokémon,0.166372612118721,D-Tier
dp3-118,Wooper,Pokémon,0.1987265944480896,D-Tier
dp3-119,Bebe's Search,Trainer,1.2920562767249066e-05,D-Tier
dp3-12,Lickilicky,Pokémon,0.29885679483413696,C-Tier
dp3-120,Night Maintenance,Trainer,1.2920562767249066e-05,D-Tier
dp3-121,PlusPower,Trainer,1.2920562767249066e-05,D-Tier
dp3-122,Professor Oak's Visit,Trainer,1.2920562767249066e-05,D-Tier
dp3-123,Professor Rowan,Trainer,1.2920562767249066e-05,D-Tier
dp3-124,Rival,Trainer,1.2920562767249066e-05,D-Tier
dp3-125,Roseanne's Research,Trainer,1.2920562767249066e-05,D-Tier
dp3-126,Team Galactic's Mars,Trainer,1.2920562767249066e-05,D-Tier
dp3-127,Potion,Trainer,1.2920562767249066e-05,D-Tier
dp3-128,Switch,Trainer,1.2920562767249066e-05,D-Tier
dp3-129,Darkness Energy,Energy,3.3326180966871018e-15,D-Tier
dp3-13,Ludicolo,Pokémon,0.298908531665802,C-Tier
dp3-130,Metal Energy,Energy,3.3326180966871018e-15,D-Tier
dp3-131,Gardevoir LV.X,Pokémon,0.2987965941429138,C-Tier
dp3-132,Honchkrow LV.X,Pokémon,0.2988511025905609,C-Tier
dp3-14,Lugia,Pokémon,0.29889631271362305,C-Tier
dp3-15,Mew,Pokémon,0.1980745643377304,D-Tier
dp3-16,Raikou,Pokémon,0.2653140723705292,C-Tier
dp3-17,Roserade,Pokémon,0.29885751008987427,C-Tier
dp3-18,Salamence,Pokémon,0.29875415563583374,C-Tier
dp3-19,Suicune,Pokémon,0.23499034345149994,C-Tier
dp3-2,Blastoise,Pokémon,0.29883313179016113,C-Tier
dp3-20,Venusaur,Pokémon,0.2988016903400421,C-Tier
dp3-21,Absol,Pokémon,0.2316751629114151,C-Tier
dp3-22,Arcanine,Pokémon,0.29890573024749756,C-Tier
dp3-23,Banette,Pokémon,0.2654617428779602,C-Tier
dp3-24,Dugtrio,Pokémon,0.29890960454940796,C-Tier
dp3-25,Electivire,Pokémon,0.29892149567604065,C-Tier
dp3-26,Electrode,Pokémon,0.2656222879886627,C-Tier
dp3-27,Furret,Pokémon,0.2989127039909363,C-Tier
dp3-28,Golduck,Pokémon,0.2987716794013977,C-Tier
dp3-29,Golem,Pokémon,0.2987719774246216,C-Tier
dp3-3,Charizard,Pokémon,0.29876020550727844,C-Tier
dp3-30,Jynx,Pokémon,0.23295491933822632,C-Tier
dp3-31,Magmortar,Pokémon,0.29886215925216675,C-Tier
dp3-32,Minun,Pokémon,0.2012452632188797,C-Tier
dp3-33,Mothim,Pokémon,0.2656279504299164,C-Tier
dp3-34,Nidoking,Pokémon,0.29880446195602417,C-Tier
dp3-35,Pidgeot,Pokémon,0.29882189631462097,C-Tier
dp3-36,Plusle,Pokémon,0.2012452632188797,C-Tier
dp3-37,Sharpedo,Pokémon,0.2655457854270935,C-Tier
dp3-38,Sunflora,Pokémon,0.2656279504299164,C-Tier
dp3-39,Unown [S],Pokémon,0.16680438816547394,D-Tier
dp3-4,Entei,Pokémon,0.26473239064216614,C-Tier
dp3-40,Weavile,Pokémon,0.26561346650123596,C-Tier
dp3-41,Wormadam Plant Cloak,Pokémon,0.2656279504299164,C-Tier
dp3-42,Wormadam Sandy Cloak,Pokémon,0.26525914669036865,C-Tier
dp3-43,Wormadam Trash Cloak,Pokémon,0.23240771889686584,C-Tier
dp3-44,Xatu,Pokémon,0.2654617428779602,C-Tier
dp3-45,Breloom,Pokémon,0.2989058196544647,C-Tier
dp3-46,Charmeleon,Pokémon,0.26494237780570984,C-Tier
dp3-47,Cloyster,Pokémon,0.26561346650123596,C-Tier
dp3-48,Donphan,Pokémon,0.29889780282974243,C-Tier
dp3-49,Farfetch'd,Pokémon,0.2028363049030304,C-Tier
dp3-5,Flygon,Pokémon,0.2988174557685852,C-Tier
dp3-50,Flaaffy,Pokémon,0.2656222879886627,C-Tier
dp3-51,Ivysaur,Pokémon,0.2656279504299164,C-Tier
dp3-52,Kecleon,Pokémon,0.23339051008224487,C-Tier
dp3-53,Kirlia,Pokémon,0.2654617428779602,C-Tier
dp3-54,Lombre,Pokémon,0.236039936542511,C-Tier
dp3-55,Miltank,Pokémon,0.29889631271362305,C-Tier
dp3-56,Muk,Pokémon,0.2654617428779602,C-Tier
dp3-57,Nidorino,Pokémon,0.2654617428779602,C-Tier
dp3-58,Pidgeotto,Pokémon,0.2337770313024521,C-Tier
dp3-59,Pinsir,Pokémon,0.26557379961013794,C-Tier
dp3-6,Gallade,Pokémon,0.2987719774246216,C-Tier
dp3-60,Quagsire,Pokémon,0.2987716794013977,C-Tier
dp3-61,Raticate,Pokémon,0.2337770313024521,C-Tier
dp3-62,Roselia,Pokémon,0.232659250497818,C-Tier
dp3-63,Sableye,Pokémon,0.19976797699928284,D-Tier
dp3-64,Shelgon,Pokémon,0.2652074992656708,C-Tier
dp3-65,Skiploom,Pokémon,0.20278799533843994,C-Tier
dp3-66,Smeargle,Pokémon,0.23339051008224487,C-Tier
dp3-67,Smoochum,Pokémon,0.16680438816547394,D-Tier
dp3-68,Unown [K],Pokémon,0.1980745643377304,D-Tier
dp3-69,Unown [N],Pokémon,0.16680438816547394,D-Tier
dp3-7,Gardevoir,Pokémon,0.29886460304260254,C-Tier
dp3-70,Unown [O],Pokémon,0.16680438816547394,D-Tier
dp3-71,Unown [X],Pokémon,0.16680438816547394,D-Tier
dp3-72,Unown [Z],Pokémon,0.16680438816547394,D-Tier
dp3-73,Venomoth,Pokémon,0.2656279504299164,C-Tier
dp3-74,Vibrava,Pokémon,0.26525914669036865,C-Tier
dp3-75,Wartortle,Pokémon,0.26561346650123596,C-Tier
dp3-76,Bagon,Pokémon,0.1643156111240387,D-Tier
dp3-77,Bulbasaur,Pokémon,0.20111992955207825,C-Tier
dp3-78,Burmy Plant Cloak,Pokémon,0.13022442162036896,D-Tier
dp3-79,Burmy Sandy Cloak,Pokémon,0.13022442162036896,D-Tier
dp3-8,Gastrodon East Sea,Pokémon,0.2989175617694855,C-Tier
dp3-80,Burmy Trash Cloak,Pokémon,0.13022442162036896,D-Tier
dp3-81,Carvanha,Pokémon,0.16816747188568115,D-Tier
dp3-82,Charmander,Pokémon,0.16511760652065277,D-Tier
dp3-83,Clefairy,Pokémon,0.2028363049030304,C-Tier
dp3-84,Corsola,Pokémon,0.23499034345149994,C-Tier
dp3-85,Diglett,Pokémon,0.1644739955663681,D-Tier
dp3-86,Duskull,Pokémon,0.16680438816547394,D-Tier
dp3-87,Electabuzz,Pokémon,0.2346249520778656,C-Tier
dp3-88,Grimer,Pokémon,0.1980745643377304,D-Tier
dp3-89,Growlithe,Pokémon,0.2333805412054062,C-Tier
dp3-9,Gastrodon West Sea,Pokémon,0.29889780282974243,C-Tier
dp3-90,Hoppip,Pokémon,0.09877126663923264,D-Tier
dp3-91,Lickitung,Pokémon,0.2652197778224945,C-Tier
dp3-92,Lotad,Pokémon,0.16480423510074615,D-Tier
dp3-93,Magmar,Pokémon,0.2333805412054062,C-Tier
dp3-94,Mareep,Pokémon,0.166372612118721,D-Tier
dp3-95,Murkrow,Pokémon,0.16816747188568115,D-Tier
dp3-96,Natu,Pokémon,0.1305444985628128,D-Tier
dp3-97,Nidoran ♂,Pokémon,0.1980745643377304,D-Tier
dp3-98,Phanpy,Pokémon,0.20172367990016937,C-Tier
dp3-99,Pidgey,Pokémon,0.1643156111240387,D-Tier
dp4-1,Blaziken,Pokémon,0.29876020550727844,C-Tier
dp4-10,Tangrowth,Pokémon,0.29886266589164734,C-Tier
dp4-100,Moonlight Stadium,Trainer,1.2920562767249066e-05,D-Tier
dp4-101,Premier Ball,Trainer,1.2920562767249066e-05,D-Tier
dp4-102,Rare Candy,Trainer,1.2920562767249066e-05,D-Tier
dp4-103,Cresselia LV.X,Pokémon,0.2989107072353363,C-Tier
dp4-104,Darkrai LV.X,Pokémon,0.2988918423652649,C-Tier
dp4-105,Dialga LV.X,Pokémon,0.29884621500968933,C-Tier
dp4-106,Palkia LV.X,Pokémon,0.29884088039398193,C-Tier
dp4-11,Togekiss,Pokémon,0.29882189631462097,C-Tier
dp4-12,Altaria,Pokémon,0.2652074992656708,C-Tier
dp4-13,Beedrill,Pokémon,0.2988704741001129,C-Tier
dp4-14,Butterfree,Pokémon,0.2988327741622925,C-Tier
dp4-15,Claydol,Pokémon,0.26525914669036865,C-Tier
dp4-16,Dialga,Pokémon,0.2989344894886017,C-Tier
dp4-17,Exploud,Pokémon,0.298788458108902,C-Tier
dp4-18,Houndoom,Pokémon,0.298929363489151,C-Tier
dp4-19,Hypno,Pokémon,0.2654617428779602,C-Tier
dp4-2,Cresselia,Pokémon,0.2653477191925049,C-Tier
dp4-20,Kingler,Pokémon,0.2987716794013977,C-Tier
dp4-21,Lapras,Pokémon,0.2654031813144684,C-Tier
dp4-22,Latias,Pokémon,0.2652197778224945,C-Tier
dp4-23,Latios,Pokémon,0.29889631271362305,C-Tier
dp4-24,Mawile,Pokémon,0.23119774460792542,C-Tier
dp4-25,Milotic,Pokémon,0.2987716794013977,C-Tier
dp4-26,Palkia,Pokémon,0.29867562651634216,C-Tier
dp4-27,Primeape,Pokémon,0.29890960454940796,C-Tier
dp4-28,Slowking,Pokémon,0.2654617428779602,C-Tier
dp4-29,Unown [H],Pokémon,0.1980745643377304,D-Tier
dp4-3,Darkrai,Pokémon,0.2316751629114151,C-Tier
dp4-30,Wailord,Pokémon,0.2986111044883728,C-Tier
dp4-31,Weezing,Pokémon,0.2654617428779602,C-Tier
dp4-32,Wigglytuff,Pokémon,0.2989127039909363,C-Tier
dp4-33,Arbok,Pokémon,0.2654617428779602,C-Tier
dp4-34,Cacturne,Pokémon,0.2655457854270935,C-Tier
dp4-35,Combusken,Pokémon,0.26494237780570984,C-Tier
dp4-36,Delibird,Pokémon,0.23499034345149994,C-Tier
dp4-37,Floatzel,Pokémon,0.26561346650123596,C-Tier
dp4-38,Gorebyss,Pokémon,0.26561346650123596,C-Tier
dp4-39,Granbull,Pokémon,0.2989127039909363,C-Tier
dp4-4,Darkrai,Pokémon,0.26517295837402344,C-Tier
dp4-40,Grovyle,Pokémon,0.2656279504299164,C-Tier
dp4-41,Hariyama,Pokémon,0.29889780282974243,C-Tier
dp4-42,Huntail,Pokémon,0.2987716794013977,C-Tier
dp4-43,Linoone,Pokémon,0.2652074992656708,C-Tier
dp4-44,Loudred,Pokémon,0.2652074992656708,C-Tier
dp4-45,Magcargo,Pokémon,0.2988719046115875,C-Tier
dp4-46,Marshtomp,Pokémon,0.2987716794013977,C-Tier
dp4-47,Metapod,Pokémon,0.23328974843025208,C-Tier
dp4-48,Pelipper,Pokémon,0.26561346650123596,C-Tier
dp4-49,Porygon2,Pokémon,0.2337770313024521,C-Tier
dp4-5,Pachirisu,Pokémon,0.2346249520778656,C-Tier
dp4-50,Purugly,Pokémon,0.2989127039909363,C-Tier
dp4-51,Relicanth,Pokémon,0.23499034345149994,C-Tier
dp4-52,Seviper,Pokémon,0.2653477191925049,C-Tier
dp4-53,Skarmory,Pokémon,0.23119774460792542,C-Tier
dp4-54,Slowbro,Pokémon,0.26561346650123596,C-Tier
dp4-55,Togetic,Pokémon,0.2337770313024521,C-Tier
dp4-56,Unown [F],Pokémon,0.16680438816547394,D-Tier
dp4-57,Unown [G],Pokémon,0.16680438816547394,D-Tier
dp4-58,Wailmer,Pokémon,0.29867562651634216,C-Tier
dp4-59,Zangoose,Pokémon,0.23339051008224487,C-Tier
dp4-6,Porygon-Z,Pokémon,0.2988617420196533,C-Tier
dp4-60,Baltoy,Pokémon,0.1644739955663681,D-Tier
dp4-61,Buizel,Pokémon,0.1987265944480896,D-Tier
dp4-62,Cacnea,Pokémon,0.16603584587574005,D-Tier
dp4-63,Caterpie,Pokémon,0.13022442162036896,D-Tier
dp4-64,Clamperl,Pokémon,0.12961402535438538,D-Tier
dp4-65,Drowzee,Pokémon,0.1980745643377304,D-Tier
dp4-66,Ekans,Pokémon,0.1980745643377304,D-Tier
dp4-67,Feebas,Pokémon,0.09821265190839767,D-Tier
dp4-68,Glameow,Pokémon,0.1643156111240387,D-Tier
dp4-69,Houndour,Pokémon,0.16511760652065277,D-Tier
dp4-7,Rotom,Pokémon,0.2346249520778656,C-Tier
dp4-70,Igglybuff,Pokémon,0.1643156111240387,D-Tier
dp4-71,Illumise,Pokémon,0.232659250497818,C-Tier
dp4-72,Jigglypuff,Pokémon,0.2028363049030304,C-Tier
dp4-73,Kakuna,Pokémon,0.2656279504299164,C-Tier
dp4-74,Koffing,Pokémon,0.1980745643377304,D-Tier
dp4-75,Krabby,Pokémon,0.1987265944480896,D-Tier
dp4-76,Lunatone,Pokémon,0.20172367990016937,C-Tier
dp4-77,Luvdisc,Pokémon,0.1987265944480896,D-Tier
dp4-78,Makuhita,Pokémon,0.20172367990016937,C-Tier
dp4-79,Mankey,Pokémon,0.1644739955663681,D-Tier
dp4-8,Sceptile,Pokémon,0.29890865087509155,C-Tier
dp4-80,Mudkip,Pokémon,0.1987265944480896,D-Tier
dp4-81,Porygon,Pokémon,0.1643156111240387,D-Tier
dp4-82,Slowpoke,Pokémon,0.1987265944480896,D-Tier
dp4-83,Slugma,Pokémon,0.2002834528684616,C-Tier
dp4-84,Snubbull,Pokémon,0.2028363049030304,C-Tier
dp4-85,Solrock,Pokémon,0.23391856253147125,C-Tier
dp4-86,Swablu,Pokémon,0.1294628381729126,D-Tier
dp4-87,Tangela,Pokémon,0.232659250497818,C-Tier
dp4-88,Togepi,Pokémon,0.1643156111240387,D-Tier
dp4-89,Torchic,Pokémon,0.16511760652065277,D-Tier
dp4-9,Swampert,Pokémon,0.29880547523498535,C-Tier
dp4-90,Treecko,Pokémon,0.16603584587574005,D-Tier
dp4-91,Unown [L],Pokémon,0.16680438816547394,D-Tier
dp4-92,Volbeat,Pokémon,0.232659250497818,C-Tier
dp4-93,Weedle,Pokémon,0.16603584587574005,D-Tier
dp4-94,Whismur,Pokémon,0.1643156111240387,D-Tier
dp4-95,Wingull,Pokémon,0.16480423510074615,D-Tier
dp4-96,Zigzagoon,Pokémon,0.1643156111240387,D-Tier
dp4-97,Amulet Coin,Trainer,1.2920562767249066e-05,D-Tier
dp4-98,Felicity's Drawing,Trainer,1.2920562767249066e-05,D-Tier
dp4-99,Leftovers,Trainer,1.2920562767249066e-05,D-Tier
dp5-1,Articuno,Pokémon,0.29892465472221375,C-Tier
dp5-10,Moltres,Pokémon,0.2989030182361603,C-Tier
dp5-100,Porygon-Z LV.X,Pokémon,0.2987821698188782,C-Tier
dp5-11,Palkia,Pokémon,0.29892465472221375,C-Tier
dp5-12,Phione,Pokémon,0.1987265944480896,D-Tier
dp5-13,Rotom,Pokémon,0.2012452632188797,C-Tier
dp5-14,Zapdos,Pokémon,0.2989194989204407,C-Tier
dp5-15,Aerodactyl,Pokémon,0.2652074992656708,C-Tier
dp5-16,Bronzong,Pokémon,0.29882341623306274,C-Tier
dp5-17,Empoleon,Pokémon,0.29880547523498535,C-Tier
dp5-18,Espeon,Pokémon,0.2654617428779602,C-Tier
dp5-19,Flareon,Pokémon,0.2988719046115875,C-Tier
dp5-2,Cresselia,Pokémon,0.23295491933822632,C-Tier
dp5-20,Glaceon,Pokémon,0.2987716794013977,C-Tier
dp5-21,Hippowdon,Pokémon,0.29889780282974243,C-Tier
dp5-22,Infernape,Pokémon,0.2988360524177551,C-Tier
dp5-23,Jolteon,Pokémon,0.2656222879886627,C-Tier
dp5-24,Leafeon,Pokémon,0.29885751008987427,C-Tier
dp5-25,Minun,Pokémon,0.2012452632188797,C-Tier
dp5-26,Omastar,Pokémon,0.29886993765830994,C-Tier
dp5-27,Phione,Pokémon,0.23499034345149994,C-Tier
dp5-28,Plusle,Pokémon,0.2012452632188797,C-Tier
dp5-29,Scizor,Pokémon,0.2989315688610077,C-Tier
dp5-3,Darkrai,Pokémon,0.26517295837402344,C-Tier
dp5-30,Torterra,Pokémon,0.2987711727619171,C-Tier
dp5-31,Toxicroak,Pokémon,0.29882341623306274,C-Tier
dp5-32,Umbreon,Pokémon,0.2655457854270935,C-Tier
dp5-33,Unown [P],Pokémon,0.16680438816547394,D-Tier
dp5-34,Vaporeon,Pokémon,0.2987716794013977,C-Tier
dp5-35,Ambipom,Pokémon,0.2652074992656708,C-Tier
dp5-36,Fearow,Pokémon,0.2652074992656708,C-Tier
dp5-37,Grotle,Pokémon,0.29885751008987427,C-Tier
dp5-38,Kangaskhan,Pokémon,0.29889631271362305,C-Tier
dp5-39,Lickitung,Pokémon,0.23339051008224487,C-Tier
dp5-4,Dialga,Pokémon,0.2988922595977783,C-Tier
dp5-40,Manectric,Pokémon,0.2656222879886627,C-Tier
dp5-41,Monferno,Pokémon,0.23416824638843536,C-Tier
dp5-42,Mothim,Pokémon,0.2656279504299164,C-Tier
dp5-43,Pachirisu,Pokémon,0.2346249520778656,C-Tier
dp5-44,Prinplup,Pokémon,0.26561346650123596,C-Tier
dp5-45,Raichu,Pokémon,0.29874658584594727,C-Tier
dp5-46,Scyther,Pokémon,0.232659250497818,C-Tier
dp5-47,Staravia,Pokémon,0.2652074992656708,C-Tier
dp5-48,Sudowoodo,Pokémon,0.2654728293418884,C-Tier
dp5-49,Unown [Q],Pokémon,0.09845941513776779,D-Tier
dp5-5,Glaceon,Pokémon,0.26561346650123596,C-Tier
dp5-50,Aipom,Pokémon,0.2028363049030304,C-Tier
dp5-51,Aipom,Pokémon,0.2028363049030304,C-Tier
dp5-52,Bronzor,Pokémon,0.16680438816547394,D-Tier
dp5-53,Buneary,Pokémon,0.1643156111240387,D-Tier
dp5-54,Burmy Sandy Cloak,Pokémon,0.16603584587574005,D-Tier
dp5-55,Chatot,Pokémon,0.2028363049030304,C-Tier
dp5-56,Chimchar,Pokémon,0.1323024034500122,D-Tier
dp5-57,Chimchar,Pokémon,0.16511760652065277,D-Tier
dp5-58,Chingling,Pokémon,0.1305444985628128,D-Tier
dp5-59,Combee,Pokémon,0.16603584587574005,D-Tier
dp5-6,Kabutops,Pokémon,0.2988174557685852,C-Tier
dp5-60,Croagunk,Pokémon,0.1980745643377304,D-Tier
dp5-61,Drifloon,Pokémon,0.1980745643377304,D-Tier
dp5-62,Eevee,Pokémon,0.2028363049030304,C-Tier
dp5-63,Eevee,Pokémon,0.2028363049030304,C-Tier
dp5-64,Electrike,Pokémon,0.2012452632188797,C-Tier
dp5-65,Glameow,Pokémon,0.2028363049030304,C-Tier
dp5-66,Hippopotas,Pokémon,0.20172367990016937,C-Tier
dp5-67,Kabuto,Pokémon,0.26525914669036865,C-Tier
dp5-68,Munchlax,Pokémon,0.2028363049030304,C-Tier
dp5-69,Omanyte,Pokémon,0.236039936542511,C-Tier
dp5-7,Leafeon,Pokémon,0.29885751008987427,C-Tier
dp5-70,Pikachu,Pokémon,0.2012452632188797,C-Tier
dp5-71,Piplup,Pokémon,0.1987265944480896,D-Tier
dp5-72,Piplup,Pokémon,0.16480423510074615,D-Tier
dp5-73,Shellos East Sea,Pokémon,0.1987265944480896,D-Tier
dp5-74,Spearow,Pokémon,0.1643156111240387,D-Tier
